序号,label,cleaned_text,label_encoded
27,Lung_Cancer,associated erythrocyte sedimentation rate j hum genet j ajhg teeranaipong p ohashi j patarapotikul j kimura r nuchnoi p hananantachai h naka putaporntip c jongwutiwes tokunaga k functional single nucleotide polymorphism cr promoter region contributes protection cerebral malaria j infect dis chen gb xu xu hm li md zhu j lou xy practical theoretical considerations study design detecting gene gene interactions using mdr gmdr approaches plos one e lou xy chen gb yan l jz zhu j elston rc,2
28,Lung_Cancer,estimate individual trial corresponds middle squares horizontal line gives ci linethe numbers events fraction total number randomized shown treatment groups subgroupthe sum statistics along summary represented middle solid diamonds test heterogeneity trials within subgroup given summary statistics four studies compared year disease free survival rate ci p finding significant heterogeneity among studies x p fig four studies compared year disease free survival rate ci p finding significant heterogeneity x p patients underwent vats underwent open thoracotomy fig heterogeneity sample,2
29,Lung_Cancer,years experience surg endosc cerfoliorj bryantas mccartytp minnichdj prospective study determine incidence non imaged nodules patients undergo metastasectomy thoracotomy palpation ann thorac surg discussion downssh blackn feasibility creating checklist assessment methodological quality randomised non randomised studies health care interventions j epidemiol community health kondoh okumurat ohdey nakagawak surgical treatment metastatic malignancies metastasis indications outcomes int j clin oncol porterga cantorsb walshgl ruschvw leungdh et al cost effectiveness resection systemic chemotherapy management metastatic soft tissue sarcoma combined analysis university texas,2
30,Lung_Cancer,xenograft models mechanistically nedd localized invasive pseudopods required local matrix degradation depletion nedd impaired invasion cells inactivation membrane bound matrix metalloproteinase mmp excess timp cell surface inactivation mmp accompanied reduced collagenolytic activity soluble metalloproteinases mmp mmp expression nedd sufficient restore activity mmp invasive properties bca cells vitro vivo collectively findings uncover critical steps nedd dependent invasion bca cells implications study provides mechanistic basis potential therapeutic interventions prevent metastasis nedd invasion metastasis breast mmp int j occup environ health int,2
31,Lung_Cancer,markers play key role patient management many malignancies potential uses serum markers include aiding early diagnosis determining prognosis prospectively predicting response resistance specific therapies monitoring therapy patients advanced disease kallikrein related peptidases klk member human kallikrein gene family localized chromosome q recent studies reported klk expressed many including prostate ovarian gastric well rectal immunofluorometric assay study demonstrated klk expression ovarian tissues marker favorable prognosis since patients klk positive tumors exhibit longer progression free survival pfs overall survival os additionally,2
32,Lung_Cancer,log rank test determined pfs os high klk group significantly longer low klk group p p discussion last years numerous studies published attempt refine understanding determinants prognosis analyzing associated markers thought biologic relevance carcinogenic process proteolytic enzymes several catalytic classes emerged important prognostic factors among enzymes many members human tissue kallikrein family secreted serine proteases including klk promising biomarker diagnosis prognosis present study serum klk levels significantly elevated patients compared control subjects making potential adjunctive tools diagnosis furthermore cutoff,2
33,Lung_Cancer,two kinds localizing procedures marking thoracoscopically directly visible materials marking radio opaque materials examples directly visible materials hook wire methylene blue indocyanine green ethiodized oil lipiodol barium iodine contrast agents used radio opaque markers marking method strong weak points localization hook wire easy perform carries high risk pneumothorax propensity dislodge transport surgical preparation methylene blue indigo carmine tendency diffuse large area time operation done render localization features inadequate use radio opaque marker barium lipiodol requires intraoperative fluoroscopy confirm adequate,2
34,Lung_Cancer,cm range cm group cm range cm group b discrete compact nodular opacity achieved subjects scattered nodular opacities small faint opacity fig average value radio opacity mlm hu range hu interval injection sacrifice hr range hr group hr range hr group b time injection initial follow fluoroscopy hr range hr hr range hr group hr range hr hr range hr group b respectively scores extent staining radio opacity demonstrates staining extent localization ability mlm methylene blue total groups staining,2
35,Lung_Cancer,extent parenchymal change depends time interval acute injury percutaneous injection lipiodol methylene blue reported animal studies however clinical results show adverse effect acute injury human lungs injection material barium potentially complicate pathologic diagnosis target lesion due acute inflammation knowledge study indicated lipiodol methylene blue hinders histopathologic diagnosis target lesions human lungs small amount material injection human lungs might create significant parenchymal change disrupt underlying disease necessary avoid directly injecting materials target lesion human lungs order avoid adverse effect injection,2
36,Lung_Cancer,thoracoscopic operations ann thorac surg mcconnell pi feola gp meyers rl methylene blue stained autologous blood needle localization thoracoscopic resection deep nodules j pediatr surg hu j zhang c sun l localization small nodules videothoracoscopic surgery anz j surg wicky mayor b cuttat jf schnyder p ct guided localizations nodules methylene blue injections thoracoscopic resections chest vandoni cuttat jf wicky suter ct guided methylene blue labelling thoracoscopic resection nodules eur j cardiothorac surg lenglinger fx schwarz cd artmann w,2
37,Lung_Cancer,one dna repair genes ataxia telangiectasia mutated atm gene responsible multisystem autoxomal recessive disorder ataxia telangiectasia plays crucial role recognition signaling repair dna damage especially dna double strand breaks dsbs atm protein member phosphoinositide kinase pi kinases activated dsbs caused ionizing radiation reactive oxygen intermediates activated atm phosphorylate various downstream substates function cell cycle arrest apoptosis dna repair p nbs brca chk therefore genetic variants atm gene may lead structure function change protein act important factors indicating individual susceptibility,2
38,Lung_Cancer,basic demographic data environmental risk factor cases controls variable cases controls p value female mean age income yuan month education never elementary school junior school senior school upwards fuel smoke exposure b cooking oil fume exposure b family history b passive smoking exposure b p student test used compare frequency distribution demographic variables cases controls b peason chi square used compare frequency distribution demographic variables fuel smoke exposure cooking oil fume exposure family history passive smoking cases controls shown,2
39,Lung_Cancer,chinese women international journal wu williamsah daixd blotw xuzy sunxw et al among women north east china br j zhongl goldbergms gaoyt jinf indoor air pollution arising chinese style cooking among nonsmoking women living shanghai china epidemiology cambridge mass plos one one public library science san francisco usa pone research biology genetics genetic mutation mutation types genetics medicine clinical research design retrospective studies diagnostic medicine pathology clinical pathology test evaluation oncology detection diagnosis screening treatment chemotherapy drug treatment clinical,2
40,Lung_Cancer,bronchioalveolarcarcinoma includes subjects information available ldt laboratory developed test md mutation detected mnd mutation detected slcg inconclusive n data shown statistical considerations mutation detected md defined presence either exon deletion l r mutation mutation detected mnd defined absence exon deletions l r mutation sas stat software used data analysis clinical outcome study statistics kaplan meier survival curves used assess pfs treatment method chemotherapy erlotinib among patients enrolled eurtac trial screened ldt well subset patients determined mutation positive egfr pcr,2
41,Lung_Cancer,discussion study supports feasibility performing retrospective clinical validation companion diagnostic prospective therapeutic clinical trials egfr pcr test results highly concordant ldt results used select patients eurtac trial consequence pfs borr subset patients egfr mutations detected egfr pcr test comparable full cohort patients enrolled eurtac trial thus validating use egfr pcr test select patients treatment anti egfr tkis erlotinib median pfs survival versus months erlotinib group versus months ldts egfr pcr test respectively borr versus months erlotinib group versus ldts,2
42,Lung_Cancer,methods updated case cohort study nested within cohort female textile workers shanghai china compared exposure histories incident cases diagnosed reference subcohort workers free end follow applied cox proportional hazards modelling estimate exposure response trends adjusted age smoking cumulative exposures lagged years separately time windows years since first exposure results observed associations cumulative exposure irrespective lag interval contrast analyses exposure time windows revealed modestly elevated statistically significant relative risks highest three exposure quintiles exposures occurred years since first exposure conclusions,2
43,Lung_Cancer,questionnaire domain specific scores change significantly study individual questions significant improvement seen rating quality information provided excellent rose p qualitative evaluation participants experiences overwhelmingly positive reciprocal peer peer visits supported quality improvement seen strong driver change method pairing multidisciplinary teams important particular pairing teams different results good bad allowing teams visit sites ensure two way sharing best practice independent quality improvement facilitator role seen crucial ensure visits remained focussed engagement quality improvement plans maintained finally involvement senior managers crucial,2
44,Lung_Cancer,p active treatment intervention vs controls intervention n trusts control n trusts non intervention control non participants combined n trusts abbreviations cns clinical nurse specialist mdt multidisciplinary team sclc small cell total patient questionnaire scores multidisciplinary team intervention group baseline pre end study post low score indicates better experience symbol represents mean score trust intervention group maximum possible score questionnaire quality improvement plan themes quality improvement plan theme number plans multidisciplinary team effectiveness diagnostic pathways treatment pathways access clinical,2
45,Lung_Cancer,mbsr week group based training consisting meditation practices bodyscan gentle yoga sitting walking meditation repeatedly bringing attention back current experience participants gradually learn disengage dysfunctional thoughts directly experience emotions bodily sensations present moment mbsr aims provide participants ability step back ruminating past worrying future simply allow experiences unfold recent meta analysis nonrandomized studies randomized controlled trials rct concluded positive evidence use mindfulness based interventions reducing psychological distress patients among rct reduction symptom severity found anxiety depression corresponding moderate pooled,2
46,Lung_Cancer,silent lunch tea break taking care sitting meditation ending choiceless awareness exercise taking care examining improve balance life meditation without cd yoga walking meditation reflect training min breathing space rest life bodyscan reflection training sources information short sitting meditation maintaining practice outcome measures primary outcome measure psychological distress primary outcome measure total score hads developed measure psychological distress somatic patient populations consists item anxiety hads item depression hads subscale hads shows good psychometric properties general medical population including oncology,2
47,Lung_Cancer,use clinical trials eur j psychometric properties responsiveness eortc quality life questionnaire qlq c patients breast ovarian qual life res bf osoba aaronson n zee b sprangers te velde modification eortc qlq c version based content validity reliability testing large samples patients qual life res hjermstad mj fossa sd bjordal k kaasa test retest study european anization research treatment core quality life questionnaire j clin oncol bergner bobbitt ra carter wb gilson bs sickness impact profile development final revision,2
48,Lung_Cancer,however production administration tailor made dc vaccines costly labor intensive next step development dc vaccines designed recombinant protein contains mycobacterium tuberculosis heat shock protein mtbhsp fused single chain variable fragment scfv derived human b cells targets mesothelin mesothelin msln validated immunotherapy target highly overexpressed surface common epithelial including ovarian epithelial mesotheliomas ductal pancreatic adenocarcinomas adenocarcinomas expressed relatively low levels mesothelial cells lining pericardium peritoneum healthy individuals several therapeutic agents targeting msln evaluated preclinical clinical studies recombinant immunotoxin ss p,2
49,Lung_Cancer,splenocytes harvested mice treated scfvmtbhsp fusion protein equimolar mixture mtbhsp plus p scfv saline n per group stimulated neu peptide msln ld peptide results reported difference nonstimulated media alone stimulated cells expressed frequency parent cd cd cells p values determined using one way anova followed dunnett multiple comparison tests b representative flow data presented c vivo cd cell depletion study fvb nj mice injected p anti cd mab isotype matched irrelevant rat igg treated scfvmtbhsp saline described methods cd,2
50,Lung_Cancer,scfvmtbhsp fusion protein increases antigen presentation cross presentation dc vitro current study demonstrated splenic cd cells scfvmtbhsp treated bearing mice could produce cytokines upon specific antigen stimulation ex vivo associated antitumor therapeutic efficacy vivo determine whether scfvmtbhsp promotes specific cell responses enhancing antigen presentation cross presentation antigen presenting cells co cultured br fvb cell primed cells dcs pulsed br fvb cells presence scfv mtbhsp mtbhsp pbs scfvmtbhsp cell pulsed dcs induced significantly higher production ifn granzyme b cd cd,2
51,Lung_Cancer,connected scfv c terminal using overlap pcr approach pcr product scfv linker subcloned pqe mtbhsp n terminal mtbhsp dna fragment scfvmtbhsp pcr amplified cloned ppmy promab downstream human igg fc domain separated fc region signal cleavage sequence tobacco etch virus protease tev enzyme scfvmtbhsp msln targeted fusion protein generated hek cells purified using protein g resin pierce fc region protein g eluted protein cleaved fusion protein tev enzyme promab digestion mtbhsp generated using expression system production purification two proteins,2
52,Lung_Cancer,mesothelin mtb mycobacterium tuberculosis hsp heat shock protein p intraperitoneal intradermal bmdcs bone marrow derived dendritic cells apcs antigen presenting cells pbmcs peripheral blood mononuclear cells pbls peripheral blood leukocytes lps lipopolysaccharide h e haematoxylin eosin pfa paraformaldehyde dab diaminobenzidine mab monoclonal antibody competing interests authors declare competing interests authors contributions jy played role design experiments acquisition analysis interpretation data writing manuscript pr jn yy nha mn gj xt sk hc pu bf tc pl participated performance experiments sk,2
53,Lung_Cancer,purpose although egf receptor tyrosine kinase inhibitors egfr tki gefitinib shown dramatic effects egfr mutant patients become resistant various mechanisms including gatekeeper egfr mutation met amplification kras mutation thereafter relapsing azd potent selective orally available mek inhibitor study evaluated therapeutic efficacy azd alone bez orally available potent inhibitor phosphatidylinositol kinase pi k mammalian target rapamycin mtor gefitinib resistant non small cell nsclc models experimental design nci h egfr mutation nci h met amplification nci h kras pik ca mutation,2
54,Lung_Cancer,single agent combination treatment protocols well tolerated mice weight loss signs acute delayed toxicity c antitumor activity azd bez mouse xenograft models human tumors nude mice bearing nci h nci h b nci h c tumors administered mg kg azd twice daily mg kg bez daily days tumors resected nude mice day volume measured using calipers indicated days mean sd n p vs control group p vs control group changes body weight mice treated control group azd bez nude,2
55,Lung_Cancer,non small cell j exp clin res plos one one public library science san francisco usa pone research medicine health sciences oncology treatment radiation therapy feasibility proton transmission beam stereotactic ablative radiotherapy versus photon stereotactic ablative radiotherapy tumors dosimetric feasibility study sabr using transmission proton beams mou benjamin beltran chris j park sean olivier kenneth r furutani keith department radiation oncology mayo clinic rochester minnesota united states america deutsch eric editor institut gustave roussy france e mail beltran chrismayo,2
56,Lung_Cancer,fraction needed photon plans translates beam time per field seconds pt sabr plans compared seconds photon plan second time estimate based conservative nc sec dose rate however new proton centers may able achieve greater nc sec thereby reducing time factor decreasing treatment time less seconds per field breath hold techniques may better tolerated greater number patients suboptimal function breath hold technique would minimize motion e itv leading smaller overall irradiation volume interplay would significant issue spot scanning proton therapy,2
57,Lung_Cancer,rates assignment patients observation chemotherapy expected gene expression analysis treatment assignment feasible survival results encouraging require future validation real time performance quantitative situ ercc rrm analysis requires development adjuvant therapy personalized medicine ercc excision repair cross complementing group rrm ribonucleotide reductase introduction publication international adjuvant trial adjuvant chemotherapy containing platinum agent become standard care patients complete surgical resection american joint committee stage ii iii version non small cell nsclc trial included patients stage iii disease demonstrated absolute improvement overall,2
58,Lung_Cancer,successfully determined protein levels patients ten eligible patients achieve assignment treatment versus observation within day time interval surgical resection time interval surgery assignment ranged days days patients patients specimens received day limit passed patients time interval receipt reporting ranged days days median days patients successful assignment within day time interval surgical resection time receipt reporting ranged days days median days reasons reporting results excess days equipment failure inadequate expression values control specimens required equipment recalibration repeat processing specimens overall,2
59,Lung_Cancer,background ocular sebaceous uncommon aggressive ocular neoplasm potential regional distant metastasis case presentation year old woman found solitary lesion years initial treatment sebaceous eyelid video assisted wedge resection undetermined nodule carried successfully microscopically showed foamy cytoplasm atypical nuclei consistent metastasis eyelid sebaceous conclusion first case report resected solitary metastasis eyelid sebaceous resection good option treatment diagnosis metastatic eyelid sebaceous sebaceous metastasis solitary metastasis background sebaceous eyelid relatively rare accounts less eyelid tumors well rare sebaceous mimic benign inflammatory processes,2
60,Lung_Cancer,decrease baseline urinary prostaglandin e metabolite day open label run period used select eligible patients one hundred twenty patients median age years randomized ap e p e overall median ttp months ap e group months p e group objective response rate groups intent treat analysis subgroup analysis patients aged years younger demonstrated statistically significant ttp benefit ap e hazard ratio confidence interval applicable p overall survival advantage minimum year follow median versus months hazard ratio p common adverse events,2
61,Lung_Cancer,tissue nonmalignant tissue peripheral blood samples obtained iii proband mother ii also multiple adenocarcinomas nonmalignant tissue samples available proband father ii sister iii unaffected peripheral blood samples obtained individuals family members considered critical study excluded pedigree chart preserve confidentiality whole exome sequencing performed individuals ii ii iii iii obtaining permission institutional review board okayama university hospital informed consent patients family members performed whole exome sequencing study dna samples ii peripheral blood dna samples iii peripheral blood dna samples two,2
62,Lung_Cancer,associated squamous differentiation j clin oncol e e paowgirardn new driver mutations non small cell lancet oncol shigematsuhtakahashitnomuram somatic mutations kinase domain adenocarcinomas res stephensphuntercbignellg intragenic erbb kinase mutations tumours nature bargmanncihungmcweinbergra multiple independent activations neu oncogene point mutation altering transmembrane domain p cell bocharovevmineevksvolynskype spatial structure dimeric transmembrane domain growth factor receptor erbb presumably corresponding receptor active state j biol chem fleishmansjschlessingerjben taln putative molecular activation switch transmembrane domain erbb proc natl acad sci u mineevksbocharovevpustovalovayebocharovaovchupinvvarsenievas spatial structure,2
63,Lung_Cancer,studies mir contains two putative sp binding sites within upstream region upregulated examined mir expression found mir decreased sp knockdown cells increased imr cells overexpressed gfp sp b suggesting sp positively regulates mir expression luciferase activity driven mir promoter increased h cells overexpressing gfp sp c whereas luciferase activity decrease cells treated sp inhibitor mithramycin results suggested sp involved mir transcriptional activation using tfsearch software analyzed mir promoter identified two putative sp binding elements consequently recruitment sp mir promoter,2
64,Lung_Cancer,overexpression gfp sp decreased foxo mrna protein levels dose dependent manner c panel whereas knockdown sp expression increased foxo mrna protein levels c panel b results indicate sp negatively regulates foxo expression sp negatively regulates foxo expression regulating mir sp foxo levels clinical tissue samples studied ihc staining using antibodies sp foxo respectively b cell lysates harvested various cell lines western blotting using antibodies foxo sp tubulin internal control c adeno gfp sp viruses infected imr cells h foxo,2
65,Lung_Cancer,study identified novel pathway sp mediated activation wherein mir expression downregulated expression foxo known mir target gene sp activated mir foxo transcriptional level however foxo protein expression decreased results suggest post transcriptional regulation mirnas powerful mechanism control final level protein expression many coding genes sp binding element promoters harbor conserved mirna target sequences utr knowledge first study demonstrate sp regulates expression target gene regulating promoter activity post transcriptional processing parallel studies characterized regulation mirna sp herein using bioinformatics approach,2
66,Lung_Cancer,transfection cells expression vectors done using lipofectamine invitrogen according manufacturer directions reverse transcription polymerase chain reaction rt pcr stem loop rt pcr total rna isolated using trizol reagent invitrogen g rna reverse transcribed using superscript iii enzyme invitrogen pcr performed cdna gene specific primers sp f tgc agc aga att gag tca cc r cac aac ata ctg ccc acc ag foxo f gca agc aca gag ttg gat ga r cag gtc gtc cat gag gtt tt gapdh,2
67,Lung_Cancer,immunoreactivity detected vectastain abc kit vector laboratories burlingame ca quantitative pcr quantitative real time pcr performed using sybr premix ex taq takara bio otsu shiga japan cfx tm real time system c tm thermal cycler bio rad hercules ca primers quantitative pcr follows firefly luciferase f tca aag agg cga act gtg tg r ggt gtt gga gca aga tgg immunofluorescent staining mirzip mirzip stable expression h cells seeded onto coverslips thickness mm incubated h fixation paraformaldehyde sigma aldrich,2
68,Lung_Cancer,background gene based estimate risk smokers shown act smoking cessation motivator hospital recruited subjects objective trial determine motivator effective subjects recruited nhs primary care unit method design subjects recruited mailings using smoking entries gp electronic data base total practice population identify smokers may want quit smoking cessation clinics based medical centre premises run eight weeks clinics randomised gene based test estimation risk act controls groups primary endpoint smoking cessation eight weeks six months secondary outcomes include ranking gene based,2
69,Lung_Cancer,designed determine subjects quit smoking cut subjects failed quit still plan section asks general motivators components smoking cessation programme subjects asked score motivators smoking cessation aids efficacy helping quit questions section almost identical validated questionnaire also questions whether subject would recommend respiragene test relative friend open ended question subjects add comments concept test predicts susceptibility smoker data quality assurance study designed reported accordance consort consolidated statement reporting trials data controlled accordance data protection legislation institutional protocols sussex nhs research,2
70,Lung_Cancer,biochemistry biomarkers medicine health sciences diagnostic medicine gastroenterology hepatology gastrointestinal oncology basic research metastasis neoplasms carcinomas adenocarcinomas colon gastrointestinal tumors pathology laboratory medicine anatomical pathology surgical pathology molecular pathology clinical implication associated microvasculature fibroblast advanced colorectal patients synchronous metachronous metastases associated microenvironment advanced colorectal kwak yoonjin lee hee eun kim woo ho kim duck woo kang sung bum lee hye seung department pathology seoul national university hospital seoul south korea department pathology seoul national university college medicine seoul south,2
71,Lung_Cancer,materials methods patient selection total advanced crc patients synchronous metachronous metastases treated seoul national university bundang hospital seongnam si south korea enrolled study synchronous metastases defined distant metastases occurring within six months primary diagnosis crc metachronous metastases occurring time point tissue used study received patients surgical resection primary related metastases none patients received chemo radiotherapy resection primary medical charts pathology reports reviewed record clinical pathological data glass slides reviewed determine histological type according classification follow information including patient outcome,2
72,Lung_Cancer,g heterogeneity lymphatic vessel density lvd microvessel density mvd amount associated fibroblasts cafs respect location lvd mvd b caf area c significantly different according location g lvd mvd caf area different distant metastasis sites characteristics associated stroma differed respect metastatic site lvd mvd b greater metastatic samples collected samples collected metastatic sites p however amount cafs significant different metastatic sites c despite heterogeneity stromal characteristics crc cases higher lvd mvd cafs center primary tendency higher lvd mvd cafs periphery,2
73,Lung_Cancer,amount microvasculature measured lvd mvd also heterogeneous relation metastatic examined cox regression analysis center lvd mvd periphery lvd cafs distant metastasis independently associated patients prognosis addition synchronous distant metastasis age perineural invasion heterogeneity microenvironment cells suggested contribute heterogeneity biologic complexity thus considered managing crc patients addition results showed pten expression altered cafs crcs suggesting cafs might altered gene expression play active role progression supporting information figure prognostic association stromal characteristics relates location analysis performed using cut values obtained maximal,2
74,Lung_Cancer,significant correlation high microvessel densities better survival histopathology ostmana augstenm associated fibroblasts growth bystanders turning key players curr opin genet dev j natl inst j natl inst jnci jnci jnci journal national institute oxford university press us jnci dju response response gu fangyi wacholder sholom freedman neal panagiotou orestis reyes guzman carolyn bertazzi pier alberto caporaso neil e affiliation authors division epidemiology genetics national institute national institutes health bethesda md universita degli studi di milano milan italy pab correspondence,2
75,Lung_Cancer,week metrics albeit higher c index point estimate meaningfully better week metrics none metrics particularly well breast conclusion alternative cut points recist standards provided meaningful improvement os prediction metrics assessed weeks good predictive performance j thorac oncol j thorac oncol jto journal oncology lippincott williams wilkins jto original translational oncology comparison immunohistochemical assays fish detecting alk translocation diagnostic histological cytological material le quesne john cantab phd mbbs frcpath maurya manisha phd yancheva slaveya g frcpath brien mary md popat,2
76,Lung_Cancer,ventana assay using f antibody gave intense cytoplasmic signal accompanied higher background staining especially noticeable macrophages alk antibody assays produced weaker staining less background two marginally background staining especially macrophages value intensity proportion scores assessed cutoffs positivity set using roc analysis optimize correct classification alk status using fish results standard intensity score alone seen outperform proportion aggregate score therefore intensity scoring using optimized cutoff used subsequent analyses table optimised cutoff values immunohistochemical tests concordance fish ihc shown cases negative,2
77,Lung_Cancer,one limitation study small number cases study although fish positive cases comparable studies relatively small number fish negative cases may affected ability identify fish negative ihc positive cases however study design permit assessment sensitivity ihc assay important consideration possible screening test comparison immunohistochemical assays directly equivalent f assay included proprietary tyramide signal amplification step whereas alk assays conducted using routine diagnostic detection system however study design also several strengths particular use archival diagnostic paraffin blocks fish testing conducted course,2
78,Lung_Cancer,male caucasian eastern cooperative oncology group performance status ecog ps median four cycles ziv aflibercept administered common treatment emergent adverse events teaes grade nausea fatigue hypertension common grade teae evaluable patients orr median pfs months conclusion cases rpls observed studies ziv aflibercept clinical development programme rate observed study higher previously observed might related declining renal function hypertension although orr pfs accordance historical first line nsclc studies combination ziv aflibercept cisplatin pemetrexed explored nsclc ziv aflibercept non small cell reversible,2
79,Lung_Cancer,protocol approved institutional review boards participating institution informed consent obtained patient study design single arm open label multicentre phase ii study clinicaltrials gov identifier nct patients received three drug combination intravenously day every days ziv aflibercept mg kg first followed pemetrexed mg cisplatin mg premedications consisted folic acid vitamin b dexamethasone prophylactic measure reduce pemetrexed related toxicities standard anti emetics patients could receive six cycles combination therapy patients completed combined chemotherapy maintenance ziv aflibercept every days continue disease progression,2
80,Lung_Cancer,hypertension renal insufficiency two risk factors rpls twenty four patients experienced hypertension grade grade study history hypertension taken antihypertensive medications entering study eight patients hypertension also experienced proteinuria fourteen patients experienced proteinuria grades except single grade none history renal disease fourteen patients experienced crcl decreases treatment six patients crcl decreases ml min treatment cycle efficacy evaluation study closed prematurely statistical power test primary hypothesis patients enrolled patients discontinued early study due aes consent withdrawal investigator decision post baseline assessment,2
81,Lung_Cancer,however phase study stabilisation median haemoglobin values multiple cycles well low rate grade anaemia observed result provides support hypothesis vegf negative regulator erythropoiesis inhibitors may role management anaemia toxicity profile trial consistent published data cisplatin plus pemetrexed known effects ziv aflibercept exception higher anticipated rate rpls gadgeel hypertension third frequent teae known adverse effect anti vegf therapies however higher response rate observed among patients developed hypertension treatment among post hoc analysis observation consistent data ecog suggested improved outcomes associated,2
82,Lung_Cancer,non small cell clin patel jd hensing ta rademaker hart em blum mg milton dt bonomi pd phase ii study pemetrexed carboplatin plus bevacizumab maintenance pemetrexed bevacizumab first line therapy nonsquamous non small cell j clin oncol ramlau r gorbunova v ciuleanu te novello ozguroglu goksel baldotto c bennouna j shepherd fa le guennec rey miller va thatcher n scagliotti gv aflibercept docetaxel versus docetaxel alone platinum failure patients advanced metastatic non small cell randomized controlled phase iii trial,2
83,Lung_Cancer,despite previous investigations remains unclear p catenin p ctn isoforms affect emt cells investigated expression p ctn e cadherin vimentin human non small cell nsclc samples immunohistochemistry found p ctn membrane expression positively correlated e cadherin expression p negatively correlated vimentin expression lymph node metastasis p meanwhile p ctn cytoplasmic expression negatively correlated e cadherin expression p positively correlated vimentin expression lymph node metastasis p cells expressing high h spc low h lk levels p ctn screen investigate impact,2
84,Lung_Cancer,immunostaining performed streptavidin peroxidase p method tissue sections incubated p ctn mouse monoclonal antibody cat bd transduction laboratories lexington ky usa e cadherin rabbit monoclonal antibody cat sc santa cruz biotechnology santa cruz ca usa vimentin rabbit monoclonal antibody ready use cat rma maixin bio fuzhou china c overnight pbs used negative control biotinylated goat anti mouse serum igg biotinylated goat anti rabbit serum igg ready use cat kit maixin bio used secondary antibody washing sections incubated streptavidin biotin,2
85,Lung_Cancer,b e cadherin membrane positive vimentin negative p ctn membrane positive cells c e cadherin negative vimentin positive p ctn cytoplasmic positive cells correlation e cadherin vimentin lymph node metastasis p ctn p ctn n membrane cytolymph nucleolus x p e cadherin negative positive vimentin negative positive lymph node metastasis yes localization p ctn consistent e cadherin cells examined protein expression levels p ctn e cadherin normal hbe cells nine cell lines western blot found expressed mainly isoforms kda,2
86,Lung_Cancer,series processes maintained normal cell cell adhesion connection inhibited emt increased e cadherin expression decreased n cadherin vimentin snail expression well inhibited cell invasiveness h cells previous studies shown although p ctn isoform could bind e cadherin cytoplasm could form effective adhesion complexes membrane epithelial cells furthermore cytoplasmic e cadherin likely full length e cadherin instead cleaved e cadherin fragments e cad se cad kda e cad ctf kda e cad ctf fragment bind p cytoplasm translocate nucleus bind,2
87,Lung_Cancer,obtained specifying c l dimensional vector v sophisticated models splines functions illustrated publications cited require application different bases deriving c nevertheless represented extension nonlinear exposure response relationships extension nonlinear case presents complexities anticipated earlier model extended defining additional exposure response function f x express potentially nonlinear exposure response curve along dimension predictor intuitive generalization f x standard exposure response function however function f x w previously proposed easily represented linear combination basis variables generates models linear parameters thus require,2
88,Lung_Cancer,identifiability constraints tensor product structure cross basis defined poses identifiability issues particular vx basis variables r multiplied v basis variables c intercept included f x related matrix cross basis variables w full rank parameters regression model identifiable even common intercept included therefore cross basis always defined without intercept basis functions x also basis functions centered specific exposure value x represent reference risk summaries computed bidimensional shape exposure lag response constrained follow prespecified pattern particular priori assumptions lag structure imposed,2
89,Lung_Cancer,radon exposure interest modeled different combinations bases f x w cross basis sx xt given limited information smoking histories analysis cross basis sz zt priori defined natural cubic b spline one knot median yearly packs exposure response step function single cut lag lag structure lag period years however different cross basis functions applied model spends df controlling confounders different amount modeling effect radon depending chosen cross basis sx xt modeling exposure lag response associations time event data assumes definition,2
90,Lung_Cancer,data colorado plateau uranium miners cohort interestingly even though model produced flexible definition figures suggest assumption independency holds shapes exposure response lag response curves different values p xp respectively proportional maximum hr constantly experienced lag result reinforces fact cross basis representation based truly bivariate exposure lag response function f w x may appropriately describe specific independency case defined simpler representation f x w prediction specific exposure histories flexible modeling approach described applied predict overall cumulative risk specific exposure history,2
91,Lung_Cancer,time varying exposure profiles ns subjects represented series occurrences xt time generated random exposure events intensity range exposure lag response associations defined function fs x ws simpler simulate compared truly bivariate alternative value exposure x lag different scenarios explore alternative choices exposure response function fs x lag response function ws obtained simple mathematical functions involving logarithms exponentials specifically fs x specified linear plateau exponential ws constant decay peak see figure supporting information three scenarios nine possible combinations shown top,2
92,Lung_Cancer,overfitting characterizing aic selected models scenarios simple exposure lag response dependencies seriously affect performance result line previous findings however aic selected models also suffer bias undercoverage confidence intervals extent part seems related limited flexibility functions applied simulation study may described smoothing problem rather inherent limitation estimators also noted simulation study evaluates limited set exposure response lag response shapes simulated assumption independency different functions cubic splines complex exposure lag response surfaces assessed future simulation studies also extension dlnms penalized splines,2
93,Lung_Cancer,pathway level statistics significance testwe introduce five methods candidates ipas method modification existing pathway analysis techniques enabling us test individual sample pathway aberrance using nref summary provided modification existing pathway analysis methods ipasnote significance obtained null distribution generated normal samples collected normal samples nref one one compared nref yield statistics null distribution statistic single case compared null distribution yield p value average zstandardizing gene expression mean standard deviation datasets often used microarray analysis vector z z z zn denotes,2
94,Lung_Cancer,bryant et al overall survivalaverage za beer n overall survivalaverage zb fisher gsea euclidean mahalanobis gse n recurrent free survivalaverage zb fisher gsea euclidean mahalanobis aderived mean sd samples dataset bderived mean sd nref prognostic gene expression signatures stages ii iii colon reported seven papers yielding genes total bandres et al barrier et al eschrich et al kopetz abbruzzese lin et al wang et al genes enriched reactome pathways false discovery rate fdr pathway size assumed pathways valid ground,2
